cgid	median
cg07822928	0.270510879
cg09068128	0.935384913
cg24133207	0.285664294
cg13682333	0.396591444
cg17833265	0.311984708
cg12262378	0.396246449
cg17964844	0.403031936
cg20725013	0.490669918
cg27268352	0.444400575
cg16050468	0.390208979
cg04058281	0.512769653
cg12688965	0.449158752
cg26019472	0.695138049
cg10128806	0.298947905
cg16170614	0.495465711
cg02533339	0.282121663
cg03445151	0.414618508
cg20918393	0.153144083
cg25753720	0.491857428
cg27416337	0.640387481
cg12166520	0.485702342
cg00748431	0.673244481
cg09715353	0.31976509
cg09979641	0.611535049
cg18912520	0.571137309
cg04597393	0.863862732
cg11508406	0.643674691
cg07197230	0.51081901
cg01564640	0.882569852
cg17436460	0.530538726
cg25388800	0.345788756
cg15196197	0.407322571
cg19916740	0.275704064
cg14698448	0.59671639
cg19324437	0.154456338
cg14608384	0.080931591
cg20574490	0.45855466
cg01361351	0.30133189
cg21189438	0.039702307
cg09809932	0.092867319
cg06359703	0.142150714
cg26161708	0.38457329
cg02696327	0.415557786
cg11213690	0.185161289
cg13704680	0.472827969
cg15261861	0.413482556
cg05239504	0.5412264
cg21546226	0.801259402
cg04910877	0.595033464
cg21237687	0.27327469
cg09035925	0.476649904
cg17808634	0.810468759
cg01089914	0.408895752
cg08718490	0.500438045
cg11138719	0.802512731
cg03510186	0.55498968
cg15496956	0.557754484
cg14583973	0.816776431
cg21251385	0.15845127
cg06843889	0.204376772
cg02046247	0.620420893
cg04317962	0.112479555
cg04728310	0.298161647
cg03234186	0.173520675
cg08500138	0.58254793
cg26954695	0.72595539
cg08208317	0.334337239
cg24055029	0.291572428
cg17450733	0.55111778
cg13872005	0.39071374
cg27361370	0.491799892
cg21064916	0.247011831
cg24232444	0.600769147
cg17820365	0.122665743
cg12592365	0.459908221
cg12859054	0.689612895
cg27183173	0.629399311
cg20659435	0.693367045
cg07420163	0.151662013
cg27065003	0.482656842
cg09187007	0.161057711
cg13042918	0.894762436
cg00414384	0.427676014
cg00808086	0.689948379
cg25353450	0.388233795
cg11631427	0.251223229
cg07453440	0.539480748
cg07778290	0.875493553
cg04458368	0.379434246
cg10513702	0.103306322
cg11403907	0.355045044
cg03799283	0.643180117
cg21571166	0.590156787
cg09015973	0.237413976
cg27426220	0.158695616
cg05484949	0.545687628
cg22549870	0.147000837
cg26457809	0.476431683
cg01105494	0.12351313
cg02019444	0.502221059
cg27270412	0.348761232
cg18173044	0.574998334
cg03301084	0.275549158
cg08167951	0.432687622
cg03564727	0.558865112
cg11693285	0.253815764
cg11162118	0.138644941
cg01565314	0.261130066
cg20928945	0.483056837
cg12085265	0.573075182
cg24091995	0.153976473
cg09451235	0.132485862
cg21185686	0.423436984
cg24888257	0.260085494
cg18103859	0.308757542
cg15391590	0.733733115
cg06301252	0.830168111
cg09130077	0.055581774
cg01571001	0.620883519
cg10399005	0.682749343
cg21978924	0.092775797
cg10831607	0.40618761
cg07112473	0.22879367
cg18873386	0.500581025
cg10830145	0.051553541
cg08324703	0.814101732
cg14373660	0.514927294
cg07852840	0.242874356
cg20341504	0.211947739
cg17898329	0.209647883
cg17775989	0.315337085
cg23831143	0.175984669
cg24705668	0.628975236
cg15931205	0.093774066
cg05856321	0.334687259
cg06518618	0.605269522
cg03396151	0.509195118
cg27277183	0.737664648
cg08105834	0.472697359
cg22955778	0.317359193
cg07776993	0.64377065
cg00689651	0.365996445
cg02490942	0.960013133
cg21047695	0.650313742
cg14606256	0.307034659
cg05495790	0.547626906
cg12782180	0.386277856
cg19241679	0.21139431
cg05057720	0.102953678
cg26220594	0.499140402
cg05882680	0.10421731
cg02552250	0.309727798
cg01490094	0.334651468
cg03233490	0.36644334
cg23817096	0.614227787
cg26869506	0.916183891
cg19917412	0.247334056
cg27640794	0.187207826
cg25364619	0.558152066
cg23905164	0.225169601
cg13598256	0.454476071
cg15888472	0.477307617
cg10435816	0.224895248
cg16438182	0.580326472
cg12517027	0.398066611
cg07333715	0.202308044
cg26065488	0.435726165
cg19610750	0.454955335
cg14065115	0.351614359
cg24080793	0.395993865
cg04218899	0.400664126
cg14081465	0.117324966
cg04486886	0.343461487
cg17435901	0.602254416
cg00510507	0.600912727
cg21705897	0.110252665
cg26608693	0.31047449
cg08979319	0.505086644
cg02961707	0.52255736
cg05236677	0.232564922
cg05541311	0.635606547
cg23887948	0.699958735
cg26720125	0.219714372
cg23683588	0.388367405
cg11757417	0.699114012
cg23533513	0.505024286
cg12309668	0.590073089
cg21364077	0.418493403
cg01911613	0.281339743
cg01426303	0.614373533
cg11245681	0.473922324
cg18132916	0.107997022
cg06688763	0.409835678
cg21891490	0.944444537
cg15140902	0.692279527
cg03452625	0.576655594
cg18877271	0.510295515
cg01639524	0.314130611
cg22869030	0.188956532
cg05050657	0.361152338
cg17518215	0.56707995
cg08737836	0.087594477
cg04683516	0.473976677
cg18559739	0.280344712
cg23780110	0.627072911
cg08822897	0.766419486
cg21191514	0.265824838
cg05716270	0.438944519
cg16644967	0.623936583
cg12817908	0.561989489
cg19814210	0.07718096
cg12591668	0.508320289
cg16424078	0.348337937
cg14064356	0.179471917
cg18173058	0.485100667
cg05571448	0.539008323
cg03862437	0.507892066
cg07566169	0.212878743
cg02319354	0.280384776
cg17883068	0.609298677
cg25442600	0.573017804
cg18108683	0.712847302
cg10159951	0.129682193
cg07006935	0.614623713
cg27650699	0.816894152
cg02721000	0.627936272
cg12552771	0.172001316
cg03251918	0.478992766
cg14454907	0.386539722
cg27649239	0.221321556
cg20249327	0.287753793
cg06350853	0.753662572
cg03730533	0.248345213
cg00673290	0.211267305
cg20507963	0.737238581
cg08260245	0.576355007
cg12539796	0.084657138
cg04105547	0.837077772
cg08729686	0.334672659
cg21606928	0.558366111
cg16329658	0.477243871
cg14015656	0.292265101
cg27271738	0.670869231
cg23767318	0.374970798
cg17648080	0.42269717
cg03668763	0.423604388
cg27645259	0.110917218
cg17071446	0.470175841
cg07153966	0.65260595
cg22195627	0.059047787
cg21692450	0.300746893
cg25063151	0.357336627
cg10129408	0.190750236
cg18731055	0.534489268
cg02599464	0.131173059
cg01925738	0.649463857
cg16702083	0.340040876
cg03650674	0.107912912
cg07830160	0.44510497
cg12426652	0.381760439
cg14845962	0.212102798
cg00157199	0.301484283
cg17738010	0.751192664
cg22174681	0.745486199
cg17949813	0.713877773
cg11591485	0.515999637
cg26668276	0.26445785
cg23438893	0.187618286
cg14888916	0.711905279
cg00259834	0.326053726
cg17480035	0.262993722
cg24175188	0.551291486
cg06995715	0.269396015
cg26166854	0.659130149
cg17684207	0.227173028
cg01974091	0.504012733
cg20457732	0.246312758
cg01934638	0.68471714
cg01587682	0.211816096
cg13967702	0.463900105
cg00419321	0.358814078
cg11438039	0.568071823
cg05852143	0.146935426
cg23413809	0.598076907
cg24158259	0.160959301
cg08309529	0.241806882
cg15033140	0.53716117
cg15878670	0.657154817
cg11205006	0.508092606
cg20988291	0.177978721
cg26422458	0.30061875
cg10107890	0.425824756
cg07531268	0.534075137
cg01257975	0.280949577
cg10805850	0.387464195
cg24415066	0.593272161
cg14222630	0.721272669
cg05894734	0.175379627
cg12636169	0.601431001
cg05456956	0.442574617
cg20631750	0.168416516
cg05335944	0.567846443
cg27255239	0.319777832
cg06162038	0.225703701
cg02571055	0.64125998
cg26463200	0.298367066
cg22902505	0.511085006
cg19643053	0.751965092
cg13026730	0.436580277
cg03079395	0.347079094
cg26298409	0.437098662
cg09884146	0.272734863
cg06837568	0.716145345
cg23402467	0.400687627
cg12253071	0.4696176
cg00970313	0.191841427
cg02320543	0.534340728
cg09839170	0.495292076
cg12273284	0.291174802
cg03906434	0.659176321
cg11242791	0.052295712
cg11793699	0.585672963
cg18616175	0.236447914
cg20764887	0.118362826
cg22774088	0.260271678
cg06874323	0.156884103
cg20178976	0.558278358
cg14626259	0.570093455
cg26554505	0.135303221
cg13691961	0.573517293
cg12584100	0.149633632
cg04392082	0.358552528
cg11376198	0.474315955
cg03260621	0.698789733
cg22522688	0.382024582
cg09246479	0.650360279
cg04428071	0.649161537
cg12573705	0.276003542
cg10821610	0.658896874
cg08445802	0.138190421
cg14015044	0.072501078
cg10507482	0.508090459
cg18674643	0.397739514
cg20165694	0.673618061
cg22897615	0.731310607
cg21827674	0.659783941
cg07333191	0.502464584
cg10947408	0.249738492
cg05183646	0.81693744
cg13341668	0.578690064
cg04247152	0.637997952
cg07205203	0.384695308
cg25033364	0.395817765
cg27307298	0.257672883
cg21171335	0.531673266
cg13137809	0.684386935
cg18285788	0.406217284
cg24859722	0.502322948
cg16175245	0.586665039
cg00583068	0.570635016
cg04855678	0.661319627
cg09850478	0.59898079
cg24033871	0.667802862
cg25428177	0.552039378
cg02555772	0.761877184
cg03744332	0.411700394
cg23192683	0.736026368
cg14879760	0.344547088
cg20454002	0.396059986
cg15255390	0.440892665
cg13902110	0.222937515
cg25977965	0.816152832
cg02892388	0.242422279
cg13897134	0.534044971
cg23285459	0.538910643
cg10126205	0.707286348
cg21788045	0.861246174
cg09400037	0.782078887
cg15528437	0.488549258
cg19669785	0.627030238
cg10591607	0.437081815
cg26296781	0.431256451
cg25499746	0.416635442
cg06398242	0.309508818
cg01096381	0.673989875
cg09648467	0.396970486
cg23967544	0.465542592
cg14623024	0.527443685
cg17497608	0.50807405
cg10224600	0.139408705
cg21584831	0.470848507
cg11039361	0.207412556
cg10752158	0.366841484
cg16616467	0.594811408
cg14533390	0.726062299
cg05920909	0.370382278
cg17416644	0.458322056
cg10937408	0.52080238
cg18395354	0.482894198
cg23289024	0.472233022
cg24434800	0.586283845
cg14496909	0.731713088
cg10203211	0.352223871
cg26952618	0.501390616
cg19660531	0.563964843
cg27488824	0.449175055
cg11731300	0.28807605
cg01335210	0.870418802
cg06633978	0.546972314
cg14308311	0.509718576
cg26226546	0.622705486
cg18366919	0.542106157
cg01898377	0.696007897
cg22459630	0.243078526
cg09287650	0.508819688
cg22914729	0.408997121
cg17080163	0.304727736
cg27164770	0.569210559
cg27483694	0.708589304
cg03350828	0.137173959
cg07333792	0.243192435
cg06998965	0.467605262
cg26769700	0.787851373
cg07504200	0.635488102
cg07109358	0.715183728
cg21342392	0.617999123
cg08736638	0.477191431
cg24500294	0.833184925
cg26014634	0.270808667
cg12302402	0.371187498
cg03263514	0.681782038
cg14691529	0.339085744
cg14715697	0.740303968
cg24172509	0.641458037
cg27212729	0.160319808
cg11951974	0.76368865
cg21584979	0.740936751
cg00765233	0.627029734
cg23989119	0.242885056
cg12289251	0.222465953
cg22498143	0.082338482
cg02230593	0.482737748
cg13885357	0.047398982
cg21261158	0.490121284
cg13973436	0.662624755
cg13744172	0.57207105
cg09624466	0.247431242
cg03946671	0.532177799
cg12764221	0.320287309
cg02216731	0.554794056
cg16565913	0.654290498
cg00679731	0.462824325
cg24579851	0.70054428
cg22506548	0.784089535
cg20994929	0.793019841
cg24346905	0.224125343
cg26857315	0.452701641
cg25412017	0.083790772
cg02058408	0.364416838
cg05230834	0.676837857
cg11171221	0.139525494
cg02616418	0.488018711
cg07973435	0.522046
cg02571816	0.147889672
cg02103647	0.475417972
cg27303185	0.776247179
cg03832737	0.647620528
cg03502791	0.42295716
cg01168833	0.527572048
cg16653901	0.400643097
cg14349667	0.264914176
cg22855900	0.169289601
cg13374432	0.581994797
cg03465028	0.310532104
cg15911409	0.432570679
cg07031408	0.581678493
cg07460010	0.550676218
cg18002126	0.327310766
cg01048962	0.187951611
cg01749725	0.66436144
cg27451362	0.32481136
cg03339668	0.500446382
cg03308399	0.462691211
cg09316306	0.598712527
cg17949402	0.440853121
cg09803262	0.538002365
cg26498966	0.601020615
cg26389330	0.574730005
cg16842767	0.123215706
cg18235100	0.362277317
cg10695105	0.275388412
cg27016494	0.566641475
cg15356966	0.656080688
cg04184297	0.53436284
cg04686230	0.611148583
cg08381274	0.462575188
cg19389293	0.46835281
cg24956533	0.563189352
cg00283857	0.810913729
cg21195256	0.205320013
cg01624229	0.425686343
cg00941258	0.360886202
cg04388226	0.548027944
cg25844605	0.350959949
cg02360002	0.621179094
cg08919846	0.676485658
cg22790377	0.421234802
cg05614735	0.498997901
cg11691093	0.349820057
cg05492433	0.819756626
cg01185754	0.367530063
cg10160614	0.601491879
cg24405470	0.273099144
cg19578835	0.069795087
cg23748340	0.458083712
cg22548438	0.28612512
cg26724975	0.515723484
cg00751332	0.597311847
cg27258050	0.564174473
cg08993172	0.288703422
cg19250799	0.124139788
cg17937101	0.160665416
cg02730156	0.185118613
cg13655674	0.366025879
cg11510999	0.375817645
cg25755575	0.228136045
cg21082400	0.551780565
cg00983948	0.477094936
cg10511988	0.2873376
cg04225368	0.272760982
cg14075454	0.537669659
cg12176783	0.363291766
cg09359114	0.51364351
cg08231349	0.153272925
cg06368590	0.041660105
cg03604067	0.587340402
cg01466288	0.23466619
cg19333963	0.055526907
cg24720355	0.782141829
cg13913140	0.681023164
cg14492599	0.70529568
cg07859439	0.408731298
cg18670236	0.457042464
cg19290410	0.191575096
cg24280832	0.763328893
cg14552882	0.780719868
cg20079298	0.66794276
cg22531668	0.48885109
cg17128947	0.557818988
cg18947951	0.182385144
cg06881898	0.511573797
cg10463299	0.601085881
cg03917138	0.660454503
cg20017683	0.780669397
cg21011616	0.618139236
cg15402529	0.391193295
cg14893857	0.555567985
cg24809973	0.119090259
cg03719428	0.333518278
cg00431187	0.788427069
cg09107912	0.100350136
cg02174092	0.221082681
cg01949993	0.557516011
cg24418853	0.010010374
cg25203481	0.292067086
cg15189793	0.645203806
cg03924551	0.777034301
cg26884027	0.099008019
cg24630419	0.187573749
cg19642470	0.351704834
cg19618622	0.653839589
cg12019614	0.398490299
cg17104258	0.146217585
cg26379258	0.256173643
cg10539898	0.609071271
cg01572696	0.299199525
cg02415779	0.63060329
cg26131026	0.424233532
cg11092487	0.731096106
cg11984636	0.558063503
cg16678111	0.748321934
cg02276807	0.503884729
cg12307484	0.587348483
cg06382028	0.674675084
cg02642549	0.644473986
cg15296664	0.717669774
cg16672562	0.173116502
cg11666040	0.778472512
cg05758978	0.429160572
cg23167246	0.741885837
cg18675097	0.375242457
cg09275704	0.656272528
cg24751894	0.571835188
cg22992730	0.227292999
cg07957294	0.678352124
cg01364755	0.712509292
cg11239720	0.325969138
cg23890008	0.212276832
cg23739746	0.414254639
cg01783662	0.134444805
cg12510458	0.261425239
cg25457886	0.380519886
cg18021992	0.896411022
cg16785291	0.531884108
cg22714290	0.636084517
cg11526778	0.819970155
cg08511651	0.44612953
cg18806378	0.123095264
cg07615087	0.313183217
cg20312077	0.541908663
cg01871214	0.342806138
cg19756790	0.312359688
cg11377730	0.19812593
cg07852402	0.10412285
cg16072777	0.431922879
cg02247178	0.580772804
cg15638414	0.596940131
cg14543255	0.665196946
cg06040034	0.611353309
cg17571559	0.620158916
cg02164225	0.379909619
cg26630171	0.476914559
cg26395382	0.157151267
cg09354241	0.299260503
cg13943133	0.446364815
cg20731469	0.20924356
cg11588787	0.333568157
cg17738521	0.325266769
cg20685713	0.42822394
cg19285800	0.182381885
cg06471596	0.389091026
cg02508651	0.408306834
cg09480190	0.773034445
cg12934884	0.14589709
cg27128489	0.425604394
cg19846168	0.564772051
cg03317045	0.170553385
cg01514538	0.478222769
cg21115558	0.566793784
cg25101863	0.549446931
cg21069005	0.379741137
cg20557801	0.280639823
cg12515917	0.583611376
cg24324354	0.327733353
cg03142039	0.441921399
cg22289831	0.284764856
cg14552732	0.447945484
cg12602405	0.831688439
cg04800503	0.596668306
cg14321742	0.325512256
cg10244666	0.40784897
cg12868173	0.363278568
cg08251025	0.6974298
cg20743134	0.423025382
cg01316378	0.355852575
cg20161965	0.700533907
cg05380919	0.85021464
cg27262717	0.339254947
cg10454937	0.12176539
cg09989996	0.503144336
cg23894086	0.344238704
cg07465387	0.339420142
cg02646491	0.319899576
cg17107572	0.118847979
cg25287071	0.552473128
cg05965745	0.518861608
cg17852507	0.593401091
cg19495714	0.656116807
cg17759274	0.298420561
cg25327888	0.110938242
cg25023298	0.56184428
cg10791959	0.170128297
cg02658690	0.40739548
cg13450266	0.659111272
cg22164298	0.635936273
cg15408722	0.714293819
cg14410589	0.344901969
cg17463745	0.597982437
cg16757821	0.332483507
cg23548627	0.59266752
cg16497714	0.357325954
cg20340866	0.16285843
cg13035743	0.2836586
cg01558212	0.35746947
cg07005067	0.729852705
cg00308438	0.751674909
cg23715582	0.269670389
cg12480053	0.558264519
cg14409810	0.233923973
cg09954385	0.214882296
cg07964848	0.489234998
cg04892182	0.927586992
cg22343728	0.63736769
cg02493798	0.402673087
cg26540315	0.563552235
cg07459252	0.285098138
cg19203333	0.57319489
cg27138204	0.447867201
cg18164784	0.247250157
cg06422883	0.595598289
cg05222924	0.14456478
cg21207665	0.460330667
cg09511963	0.435628372
cg17945976	0.105379838
cg15660418	0.67858778
cg07635485	0.638168474
cg08594218	0.141637786
cg02963248	0.633764749
cg18686665	0.894826778
cg20197130	0.688989116
cg18486235	0.587465891
cg15896696	0.649413383
cg13338783	0.208768128
cg17555825	0.203949156
cg19329160	0.249183042
cg11379081	0.258214769
cg18864926	0.787222096
cg04633141	0.643084322
